inventar_nummer,bezeichnung,urheber,geo,datum,masse,material_technik,sammlung,creditline,provenienz,kurzbeschreibung,literatur,bildnachweis,credits,dateiname
2009.94,"Patolu, Fragment eines Doppel-Ikat Seidensaris, tran ful bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 175 x 98 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, rot, blau, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange, rot, blau, violett
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 36 x 16 / cm2

Musterung:
Rapporte Kette: 9
Rapporte Eintrag: 11
Satzgrösse Kette: 11, 12
Satzgrösse Eintrag: 4, 5 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der Endbordüre
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 5b (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""tran ful bhat"" Design. Äussere Rahmenbordüre? innere Rahmenbordüre geht ohne Rand über ins Hauptfeld.
Die obere Endbordüre hat mehrere Streifen mit Silberfaden. ","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Fragment eines Doppel-Ikat Seidensaris, tran ful bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.94, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.94.jpg
2009.167,"Patolu, Doppel-Ikat Seidensari / odhani, ??",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 356 x 135 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, türkis, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag:  weiss, gelb, orange, rot, violett, türkis, schwarz 
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden)); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22 x 22 / cm2

Musterung:
Rapporte Kette: 10
Rapporte Eintrag: 33 (Teil herausgeschnitten)
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 31a
Das Hauptfeld mit Grundfarbe türkis, ist geometrisch mit Doppellinien in Rhomben unterteilt, die mit einem Blatt ausgefüllt sind; im unteren Teil des Hauptfeldes fehlt ein Stück Stoffbreite, zusammengenähte Naht; auffallend sind die vorallem roten Eintragsfaden-Streifen im Hauptfeld (Markierungslinien?); auf beiden Seiten des Hauptfeldes hat es eine Längsbordüre mit Elefanten- und Papageien-Musterung; vor der längsgestreiften Seitenbordüren folgt eine schmale weisse Längsbordüre mit Zickzack-Muster wie Motiv Typ 1; die Querstreifen der Endbordüren entsprechen ebenfalls Motiv Typ 1; einen Streifen mit Silberfaden ziert die obere Endbordüre, die andere hat einen Streifen mit Eintrag-Ikat.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari / odhani, ?, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.167, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.167.jpg
2009.177,"Patolu, Doppel-Ikat Seidensari, gala vali bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 471 x 114 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, orange, rot, blau, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, orange, rot, blau, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 38 x 18 / cm

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 15
Satzgrösse Eintrag: 6

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 5; Motiv Typ 37
Das weisse Hauptfeld zeigt ""gala vali bhat"".","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, gala vali bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.177, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.177.jpg
2009.54,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 348 x 130 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, hellgrün, dunkelgrün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, dunkelgrün, schwarz
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 22 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18 
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8

Färbung/Musterungstechniken:
Reservemusterung im Garn
Eintrag-Abschluss: Fransen und abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Auffallend ist das reine Weiss; bei der unteren Endbordüre bewirken die roten Kett-Fäden verwoben mit orangen Eintrags-Fäden einen glänzenden Chanchan-Effekt; den Abschluss bei der oberen Endbordüre bildet ein Streifen im Eintrag-Ikat.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.54, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.54.jpg
2009.110,"Patolu, Doppel-Ikat Seidensari, tran ful bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 418 x 140 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, blau, grün 
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, blau, grün
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 26 x 18 / cm2

Musterung:
Rapporte Kette: 10
Rapporte Eintrag: 24
Satzgrösse Kette: 6, 7
Satzgrösse Eintrag: 8

Färbung/Musterungtechniken:
Reservemusterung im Garn )",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Das Hauptfeld zeigt ""tran ful bhat"" Design (siehe Referenzen > Literatur)
Von den hochstängeligen Blumenmotiven sind die zwei seitlichen Blumen spiegelverkehrt identisch, die mittlere jedoch rund (beide Blumenmotive in MT 3, S. 34. Fig. 18); einfache, geradlinige Rhomben umranden die Blumen.
Die ans Hauptfeld angrenzenden inneren Längsbordüren entsprechen Motiv Typ 8.
Zwischen dem Hauptfeld und den Längsbordüren hat es auf der Höhe des Hauptfeldes einen Streifen mit gelben Kreuzen und dazwischen Kreuze, welche innen rot und aussen weiss sind. Durch die beiden inneren Querstreifen nach dem Hauptfeld schlängelt sich eine dunkelrote Linien, welche durch kleinere und gössere sternartige Motive abgegrenzt wird.
Die Endbordüren sieht dem MT 6d sehr ähnlich, nur schmaler. Auffallend ist, dass auch hier die Motive verkehrt gerichtet sind. 
Die untere Endbordüre endet mit einem Streifen Eintrag-Ikat.
An der oberen Endbordüre wurde eine Endbordüre des Motiv Typs 1 angenäht.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, tran ful bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.110, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.110.jpg
2009.100,"Patolu, Doppel-Ikat Gürtel, fulvadi bhat",Urheber*in unbekannt,Indonesien,um 1900,Gesamtmass: 106 x 18 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, rot, violett, grün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, violett, grün
Faden ungezwirnt); Zari (Goldfaden, Zusatz-Eintrag); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 28 x 18 / cm2

Musterung:
Rapporte Kette: 
Rapporte Eintrag: 
Satzgrösse Kette: 11
Satzgrösse Eintrag: 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden (Goldfaden) in Querstreifen der oberen Endbordüre)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 2; Motiv Typ 8k (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""fulvadi bhat"" Design.
Der Gürtel wurde aus zwei (?) gleichen Endbordürenstoffstücken zusammengenäht, so dass beide Enden einen Querstreifen mit Goldfaden haben. Eine Längsnaht wurde auf die Rückseite gefaltet und von Hand gesäumelt, die andere auf die Vorderseite.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Gürtel, fulvadi bhat, Indonesien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.100, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.100.jpg
2009.67,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 356 x 129 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, blau, oliv
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, blau
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 20 x 24 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: abgeschnitten.)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat einen Querstreifen mit Eintrag-Ikat und endet mit einem angenähten ca. 5,5 cm breiten Stoffband aus zusammengesetzten rosaroten und rotvioletten Seidenstoffen. Entlang beider Längsbordüren sind aus denselben Stoffen eine 5 bzw. 6 cm breites Stoffband angenäht.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.67, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.67.jpg
2009.181,"Patolu, Doppel-Ikat Seidensari, popat kunjar bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 425 x 103 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, blau, hellgrün, braunschwarz 
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, blau, braunschwarz
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 24 x 16 / cm2

Musterung:
Rapporte Kette: 2 (? abgeschnitten)
Rapporte Eintrag: 4 und seitenverkehrt nochmals 4 
Satzgrösse Kette: 7
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Das rote Hauptfeld zeigt ""popat kunjar bhat"".
Gruppe 3; Variation von Motiv Typ 14 (?), da die Querstreifen der Endbordüren der Musterung des Motiv Typs 31  ?  (Bühler Alfred und E. Fischer, 1979, ""The Patola of Gujarat"", Vol. 1, S. 119; Fig. 124) entsprechen.
Die Längsbordüre fehlt auf einer Seite; rund um die ganze Patolu wurde eine ca.10 cm breites uni-rote Seidenband angenäht.
Einen breiten Streifen mit Silberfaden ziert die obere Endbordüre.
Darunter im weissen Querstreifen ist von Hand mit schwarzer Tinte in ?? wahrscheinlich der Name des Besitzers dieses Patolu geschrieben.","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, popat kunjar bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.181, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.181.jpg
2009.61,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 350 x 132 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, blau, grün, violett
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb,orange, rot, blau, grün, violett
Faden ungezwirnt); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22 x 20 / cm2

Musterung:
Rapporte Kette: 15
Rapporte Eintrag: 18
Satzgrösse Kette: 5, 6
Satzgrösse Eintrag: 6 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Eintrag-Abschluss: Fransen und abgeschnitten
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1 (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre endet mit einem Ikat-Band (Eintrag-Ikat).
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.61, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.61.jpg
2009.85,"Patolu, Doppel-Ikat Seidensari, pan bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 350 x 112 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, violett, grün
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, orange, rot, violett, grün
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Seidenfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 22x 22 / cm2

Musterung:
Rapporte Kette: 13
Rapporte Eintrag: 18
Satzgrösse Kette: 6
Satzgrösse Eintrag: 8 

Färbung/Musterungtechniken:
Reservemusterung im Garn 
Zusatz-Eintrag: Zari-Faden in Querstreifen der Endbordüre
Eintrag-Abschluss: Fransen
)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 1; Motiv Typ 1g (siehe Referenzen > Literatur)
Das Hauptfeld zeigt ""pan bhat"" Design, Blatt-Muster (leaf pattern).
Die obere Endbordüre hat es fünf Streifen mit doppelgeführtem Silberfaden. Im darunter folgenden weissen Querstreifen erkennt man schwach mit dunkler Tinte geschriebene Zeichen.
","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, pan bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.85, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.85.jpg
2009.135,"Patolu, Doppel-Ikat Seidensari, vorhra gaji bhat",Urheber*in unbekannt,"Indien, Gujarat",um 1900,Gesamtmass: 440 x 114 cm,"Seide eingefärbt (Grundstoff, Faden, Kette) (Bemerkung: Farben Kette: weiss, gelb, orange, rot, blau, grün, schwarz
Faden ungezwirnt); Seide eingefärbt (Grundstoff, Faden, Eintrag) (Bemerkung: Farben Eintrag: weiss, gelb, rot, blau, schwarz, violett
Faden ungezwirnt); Zari (Silberfaden, Zusatz-Eintrag) (Bemerkung: mit Silber umwickelter gelber Baumwollfaden); gewoben, Doppel-Ikat (Bemerkung: Bindung: Leinwand
Dichte: 34 x 16 / cm2

Musterung:
Rapporte Kette: 4
Rapporte Eintrag: 12 
Satzgrösse Kette: 8
Satzgrösse Eintrag: 5 

Färbung/Musterungstechniken:
Reservemusterung im Garn
Zusatz-Eintrag: Zari-Faden in Querstreifen der oberen Endbordüre; in weisser Querstreifen darunter rechts und links oliv-farbiger Stempeldruck: F.G.M.A (umrandet); 
Stickereien: rechts  oben in der Endbordüre mit rotem Baumwollgarn (?) von Hand aufgesticktes Z
Eintrag-Abschluss: Fransen)",Sammlung Eberhard Fischer,Geschenk Eberhard und Barbara Fischer,"1968: Kunsthandel, Ahmedabad, Indien; 1968–2009: Eberhard Fischer (* 1941), Sammler*in; vermutlich 1965: Eberhard Fischer (*1941), Sammler*in, Ahmedabad, Indien; 2009: Museum Rietberg, Begünstigte/r; 2009: Museum Rietberg, Begünstigte*r, Zürich","Musterung/Ornamente:
Gruppe 4; Motiv Typ 23 
Das Hauptfeld zeigt ""vohra gaji bhat"" Design; drei Rahmenbodüren um das Hauptfeld; beidseitig durchlaufende, längsgestreifte Seitenbordüren; Querstreifen mit Tumpal-Muster und nur in der oberen Endbordüre einen zusätzlichen Querstreifen mit Silberfaden-Eintrag","Textilien: Die Sammlung Eberhard Fischer: Geschenk (Teil 1: 2009) an das Museum Rietberg Zürich, hrsg./übers.: Museum Rietberg Zürich; Autor/in: Fischer, Eberhard; Zürich, 2009","© Museum Rietberg, Zürich, Foto: Nanny Boller","This work is licensed under a Creative Commons Attribution Share-Alike [4.0] License.  https://creativecommons.org/licenses/by-sa/4.0/legalcode  
Attribution: Patolu, Doppel-Ikat Seidensari, vorhra gaji bhat, Indien, Gujarat, um 1900, Museum Rietberg, Sammlung Eberhard Fischer, Inv.-Nr. 2009.135, Geschenk Eberhard und Barbara Fischer © Museum Rietberg, Zürich, Foto: Nanny Boller",2009.135.jpg
